pIC50,pIC50_std,smiles
5.585026652,,O[C@@H]([C@H](O)[C@@H](COCc1ccccc1)OCc1ccc(F)cc1F)[C@@H](COCc1ccccc1)OCc1ccc(F)cc1F
8.769551079,,CNC(=O)c1c(oc2cc(N(CCF)S(C)(=O)=O)c(cc12)-c1ncc2OCn3c(cc4c(F)cccc34)-c2n1)-c1ccc(F)cc1
5.187755303,0,CC(=O)N1N=C(OC1c1ccc(s1)[N+]([O-])=O)c1ccccc1
5.215382707,,CCC(=O)NC(=S)Nc1cccc(Cl)c1N1CCCCC1
6.713094647,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2CCn3c(c(C)c4ccccc34)-c2n1)-c1ccc(F)cc1
5.092588639,,Oc1c(Br)cc(Br)cc1C=Nn1c(n[nH]c1=S)-c1ccccc1
7.346787486,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2OCn3c(cc4cccc(CN)c34)-c2n1)-c1ccc(F)cc1
5.195993861,0.044808554,Cc1c(Cl)cnc(NC(=O)COC(=O)c2ccc(s2)[N+]([O-])=O)c1Cl
4,,O=C1N(C(=O)c2ccccc12)c1ccc(cc1)S(=O)(=O)N1CCCCC1
6.108334119,0.749445571,C[C@@H](NC(=O)c1cc(N)ccc1C)c1cccc2ccccc12
7.397940009,,COC(=O)N[C@@H](CCc1ccccc1)C(=O)NCCCCC(CO)N(CC(C)C)S(=O)(=O)c1ccc(N)cc1
5.452921308,0.153156693,Cc1cc(ccc1-c1ccc(cc1C)\N=N\c1cc(c2ccccc2c1N)S([O-])(=O)=O)\N=N\c1cc(c2ccccc2c1N)S(O)(=O)=O
5.308255377,0.448395251,Cc1cc(ccc1-c1ccc(cc1C)\N=N\c1cc(c2ccccc2c1N)S(O)(=O)=O)\N=N\c1cc(c2ccccc2c1N)S(O)(=O)=O
4.32878866,0.464977382,Clc1ccc2oc(nc2c1)-c1ccccc1
4.709359764,0.415341778,Cc1ccnc(Nc2nc(cs2)-c2ccc(F)cc2)c1
4.354672229,0.1310404,Cc1cc(C)n(n1)-c1cc(Oc2ccc(C)cc2)ncn1
7.73754891,0,CC(C)C1(CCc2ccc(O)cc2)CC(=O)C(Sc2cc(C)c(NS(=O)(=O)c3ccc(cc3)C(F)(F)F)cc2C(C)(C)C)C(=O)O1
4.004364805,,Cc1[nH]c2ccccc2c1C(=O)C(=O)NC1CN(C(=O)C1)c1ccc(C)cc1
7.455931956,,CC(C)[C@@H](CO)N1CC[C@](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)(Cc2ccccc2)C1=O
8.468521083,,CC(C)C1(CCc2ccc(O)cc2)CC(=O)C(Sc2cc(C)c(NC(C)=O)cc2C(C)(C)C)C(=O)O1
5.207608311,0,COC(=O)CCCC1=CC2=C(C(=O)C(C)(OC(=O)C3CCCC3)C(=O)C2=CN1C1CCCCC1)c1ccccc1
4.906578315,,NC(=O)CSc1nc2ccc(cc2[nH]1)[N+]([O-])=O
5.045757491,,CC(C)[C@H](NC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)NC(C)C(=O)C(F)(F)F
4.673664139,,O=CCN1c2ccccc2C(=NC(NS(=O)(=O)c2ccc3ccccc3c2)C1=O)c1ccccc1
4.638272164,,COc1ccc(Cn2cnc3c(NCc4ccc(Cl)cc4)nc(nc23)C#N)cc1
8.420216403,,CCCC1(CCc2ccc(O)cc2)CC(=O)C(Sc2cc(C)c(N)cc2C(C)(C)C)C(=O)O1
8.657577319,,CCCC1(CCc2ccc(O)cc2)CC(=O)C(Sc2cc(C)c(OS(=O)(=O)c3nccn3C)cc2C(C)(C)C)C(=O)O1
4.555955204,,Oc1ccccc1C(=O)NN=Cc1ccc(C=NNC(=O)c2ccccc2O)cc1
5.061980903,0,CC1Cc2ccccc2N1C(=O)COC(=O)c1ccc(o1)[N+]([O-])=O
5.193820026,,O[C@@H]([C@H](O)[C@@H](COCc1ccccc1)OCc1c(F)cccc1F)[C@@H](COCc1ccccc1)OCc1c(F)cccc1F
5.358335986,0.9468024,Fc1ccc-2c(c1)C(=O)c1nc3ccccc3c(=O)n-21
5.175874166,,Clc1ccc(CSCCNC(=S)Nc2ccccc2)cc1Cl
7.638272164,,CC(C)C[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1)C(=O)NCCCN(C)C
6.022276395,,COP(=O)(CNC(=O)[C@@H](NC(=O)[C@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(C)C)CNC(=O)[C@@H](NC(=O)[C@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(C)C
7.732986947,0.016603642,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2OC(CN)n3c(cc4c(F)cccc34)-c2n1)-c1ccc(F)cc1
4.387216143,,FC(F)(F)c1cccc(CNC(=O)c2cc(Cl)cc(Cl)c2)c1
4.606975841,0.074359412,CC1CCN(CC1)c1ncnc2n(ncc12)-c1cccc(C)c1
7.602059991,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2OCn3c(cc4c(F)cccc34)-c2n1)-c1ccc(F)cn1
5.161150909,,OC(=O)c1cc(nc2cc(O)ccc12)-c1ccc(Cl)cc1
8.522878745,,C[C@H]1OCC[C@H]1OC(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCS[C@H]2CC1C(=O)NC(C)(C)C
8.522878745,,C[C@H]1OCC[C@H]1OC(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCS[C@H]2C[C@H]1C(=O)NC(C)(C)C
9.552841969,,C[C@@H]1OCC[C@@H]1OC(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCS[C@H]2CC1C(=O)NC(C)(C)C
9.552841969,,C[C@@H]1OCC[C@@H]1OC(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCS[C@H]2C[C@H]1C(=O)NC(C)(C)C
5.099632871,0,CC(C)(C)c1cc(=O)n([nH]1)-c1ccccc1
4.868205634,0.015868091,C=CCNC(=O)c1cccc2c1C(=O)c1ccc(cc1S2(=O)=O)N1CCOCC1
6.603800653,,CC[C@H](C)[C@H](NC(=O)[C@@H]1N(CSC1(C)C)C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@@H](NC(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(N)=O
7.886056648,,CC(C)C1(CCc2csc(C)n2)CC(=O)C(Sc2cc(C)c(CO)cc2C(C)(C)C)C(=O)O1
8.301029996,,CC(C)(C)NC(=O)N(CC(O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)C1CCCCC1
4.602059991,,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CC)C(=O)C(=O)NCC(=O)NS(C)(=O)=O
3.602059991,,CC[C@H](C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC(O)=O)NC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC)C(O)=O
5.235968655,0.015860284,Nc1nc2ccccc2n1N=Cc1ccc(Br)cc1
6.659047495,0.222938675,CC(C)(C)OC(=O)[C@@H]1CCCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1
6.783881144,0.322219975,CC(C)(C)OC(=O)[C@@H]1CCCN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1
6.853871964,,CC(C)(C)OC(=O)C1CCCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1
9.148741651,,CCC(C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1)C(=O)NCc1ccccc1
9.148741651,,CCC(C)C(NC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1)C(=O)NCc1ccccc1
7.853871964,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2OCn3c(cc4c(F)cccc34)-c2n1)-c1cnn(c1)C(C)C
3.301029996,,CC(C)(C)OC(=O)c1cccc(NC(=O)CCCNS(=O)(=O)c2cccc(c2)C(N)=[NH2+])c1
5.958607315,,COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)CCCOc1ccc2ccc(OCCCC(=O)N[C@@H](CCC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(N)=O)cc2c1)C(C)C)C(C)C
5.387482049,0.854887814,O=c1[nH]c(Nc2ccccc2)cc2ccccc12
4.776462328,0.549460619,CN(C)c1cc(Cl)c2nonc2c1N
6.036212173,,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1ccc(cc1)[N+]([O-])=O
3.048265086,0.345301084,C[C@@H](O)[C@H](NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@H](C)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(O)=O
9.552841969,,CC(C)C1(CCc2ccn[nH]2)CC(=O)C(Sc2cc(C)c(CO)cc2C(C)(C)C)C(=O)O1
4.774690718,,CCc1nn(CCCC(=O)NCc2ccccc2Br)c(=O)c2cc3occc3n12
6.238824187,0,Nc1scc2c(nn(-c3ccccc3)c(=O)c12)C(=O)N\N=C\c1ccc(Cl)cc1
8.721246399,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2OCn3c(nc4c(F)cccc34)-c2n1)-c1ccc(F)cc1
8.455931956,0,CC(C)C1(CCc2ccc(O)cc2)CC(=O)C(Sc2cc(C)c(OS(=O)(=O)c3cccnc3)cc2C(C)(C)C)C(=O)O1
3.050609993,,CC[C@H](C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC(O)=O)NC(C)=O)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(O)=O
7.638272164,,CC(C)c1ccccc1SC1C(=O)CC(OC1=O)(c1ccccc1)c1ccccc1
4,0,CCCn1nc(c(C(C#N)c2nc3ccccc3o2)c(Cl)c1=O)[N+]([O-])=O
5.619788758,,CC[C@H](NC(=O)[C@@H]1C[C@@](C)(NC(=O)Cc2ccccc2)c2ncc(NCc3cccc(c3)C(F)(F)F)c(=O)n12)B1OC2C3CC(C[C@]2(C)O1)C3(C)C
4.563921864,0.797505948,CC1(C)CNc2cc(N)ccc2S1
7.619788758,,COc1ccc(cc1)S(=O)(=O)N(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccc2ccccc2n1)C(N)=O)OC1CCCC1
6.920818754,,Cc1cc(SC2C(=O)CC(CCc3ccc(O)cc3)(OC2=O)c2ccc(O)cc2)c(cc1CO)C(C)(C)C
4.273144416,0.190464623,Cc1nc(N=NCc2ccc3OCOc3c2)sc1C
4.375344554,0.061844224,CCOc1ccc(OCc2ccc(o2)C(=O)OCc2ccccn2)cc1
4.61398286,,Cc1ccc(cc1)-c1cc(NC(=O)c2ccccc2[N+]([O-])=O)[nH]n1
7.602059991,,CC(C)[C@@H]1NC(=O)\C=C/CCCCCOc2ccc(C[C@H](NC1=O)[C@H](O)CN1CC3CCCCC3C[C@H]1C(=O)NC(C)(C)C)cc2
7.180456064,,COC(=O)[C@@H]1Cc2ccccc2[C@H]1NC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1
7.179799534,0.001137145,COC(=O)[C@@H]1Cc2ccccc2[C@@H]1NC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1
5.171984936,0,C[C@@H](OC(=O)c1nc[nH]c1C(=O)N1CCc2ccccc2C1)c1ccccc1
7.148741651,,CC(C)c1ccccc1SC1C(=O)CC(CCCCC(=O)NCCc2ccccc2)(OC1=O)c1ccccc1
5.552841969,,CC(C)CNC(=O)C[C@H](O)[C@@H](Cc1ccccc1)NC(=O)[C@@H]1N[C@H](SC1(C)C)[C@H](NC(=O)Cc1ccccc1)C(=O)NCc1ccccc1
7.161150909,,CC(C)CNC(=O)C[C@@H](O)[C@@H](Cc1ccccc1)NC(=O)[C@@H]1N[C@H](SC1(C)C)[C@H](NC(=O)Cc1ccccc1)C(=O)NCc1ccccc1
4.301029996,,Cn1c(O)c(N=NC(=O)CCCCC(=O)N=Nc2c(O)n(C)c3ccccc23)c2ccccc12
7.15490196,,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1CC(O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCCC[C@@H]1NC(=O)c1ccc2ccccc2n1
5.899629455,,OCCCCC1(CC(=O)C(SCc2ccccc2)C(=O)O1)c1ccccc1
6.22184875,,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)CCCCCNC(=O)CCCCCNC(=O)[C@H](CS)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](N)CCC(O)=O)C(C)C)C(C)C)C(C)C)C(C)C)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CCCCN)C(O)=O
4.761953897,,Cc1oc(cc1COc1cc(C)cc2oc(=O)c3CCCCc3c12)C(O)=O
4.897940009,0.433003872,CCOC(=O)N1CCN(CC1)c1cc(NCCC(O)=O)c2C(=O)c3ccccc3-c3onc1c23
3.744727495,,CC1(C)S[C@@H](N[C@H]1C(=O)NCCO)[C@H](NC(=O)Cc1ccccc1)C(=O)NCc1ccccc1
4.551186454,0.779495359,Fc1ccc(cc1)C(=O)CCCN1CCc2[nH]c3ccc(F)cc3c2C1
10.88605665,,CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1[C@H](O)Cc2ccccc12)S(=O)(=O)c1cccc2cccnc12
7.301029996,,O=C(NC1=NCCS1)c1cccc(c1)N1C(=O)c2ccccc2C1=O
5,,NC(=O)C[C@H](NC(=O)OCc1ccccc1)c1nc2ccsc2c(=O)o1
4,0,COc1ccccc1OCc1ccc(cc1)C(=O)Nc1ccccc1
4.779891912,,Clc1ccccc1\C=C1/SC(=S)N(CCCC(=O)NNC(=O)c2ccccc2)C1=O
4.950781977,,Clc1cccc2N(Cc3cc4ccccc4s3)C(=O)C(=O)c12
5.995699914,0.745543453,CCN(C)C(=O)Oc1nsnc1-c1c(Cl)cccc1Cl
5.669586227,,Oc1cc(oc(=O)c1SCc1ccccc1)-c1cccc(OC(F)(F)F)c1
4.647817482,,Cc1noc(C)c1COc1ccc(cc1)C(=O)OCC(=O)NCc1ccccc1Cl
10.22490736,0.360760952,O[C@@H](C[C@@H](Cc1cccnc1)C(=O)N[C@@H]1[C@H](O)COc2ccccc12)CN1CCN(Cc2ccc(o2)-c2ccccc2)C[C@H]1C(=O)NCC(F)(F)F
5.251811973,,OCCN1CCN(CC1)C(=O)[C@@H]1O[C@@H]2O[C@H]1C(=O)N(Cc1ccccc1)[C@H]2Cc1ccccc1
4.620922689,0.878117288,Cc1ccc(cc1S(=O)(=O)NCC1CCCO1)-c1nn2c(nnc2c2ccccc12)-c1ccco1
4.478248128,0.008312788,Nc1c2CCCCc2nc2sc3CCCCCc3c12
5.200659451,,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)CCCCCCC\C=C\CCCCCCCC(=O)N[C@H](CO)C(=O)N[C@H]([C@H](C)O)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](Cc1ccccc1)C(O)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
5.356547324,,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)CCCCCCC\C=C/CCCCCCCC(=O)N[C@H](CO)C(=O)N[C@H]([C@H](C)O)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](Cc1ccccc1)C(O)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
4.536140349,0.108144663,COc1ccc2n(Cc3ccc(OC(C)C)c(OC)c3)c3nc4ccccc4nc3c2c1
4.66756154,0,Cc1ccc(NC(=S)NN=Cc2ccc(s2)[N+]([O-])=O)cc1
5.698970004,,Oc1c2CCCCCCc2oc(=O)c1[C@@H](C1CC1)c1cccc(NS(=O)(=O)c2ccc(cc2)C#N)c1
7.602059991,,COc1ccc(CN[C@H]([C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)OCc2ccccc2)C(C)C)C(=O)N[C@@H](C(C)C)C(=O)NCc2nc3ccccc3[nH]2)cc1
6.48148606,,O[C@@H]([C@H](O)[C@@H](COCc1c(F)cccc1F)OCc1ccc(F)cc1)[C@@H](COCc1c(F)cccc1F)OCc1ccc(F)cc1
6.657577319,,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@]1(O)CCN(C1)[C@@H](Cc1ccccc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12
3.958607315,,O=C1C(OC2CCCCC2)=C(C2CCCCC2)C(=O)c2ccccc12
5.458420756,,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C(C)C)C(C)(C)C)C(=O)C(=O)NC(C)CC
7.508638306,,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCN(Cc2csc(C)n2)C1=O)S(=O)(=O)c1ccc(N)cc1
6.086186148,,CCNC(=O)[C@@H](NC(=O)Cc1ccc2ccccc2c1)[C@@H]1N[C@@H](C(=O)NCCNC(=O)[C@@H]2N[C@H](SC2(C)C)[C@H](NC(=O)Cc2ccc3ccccc3c2)C(=O)NCC)C(C)(C)S1
4,,Cc1cccc(C)c1NC(=O)Cn1cc(C=O)c2ccccc12
8.148741651,,CNC(=O)c1oc2cc(N(C)S(C)(=O)=O)c(cc2c1C(=O)NC)-c1ccc2OCn3c(cc4c(F)cccc34)-c2n1
4.848936747,,Cc1ccccc1-c1cc(O)c(SCc2ccccc2)c(=O)o1
8.744727495,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2OCn3c(cc4c(nccc34)C#N)-c2n1)-c1ccc(F)cc1
6.522878745,,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[C@H](Cc1ccc(OCc2ccccc2)cc1)NC(=O)OC(C)(C)C
7.853871964,,CC(C)C1(CCc2ccccc2)CC(=O)C(Sc2cc(C)c(NC(=O)c3ccc(cc3)C#N)cc2C(C)(C)C)C(=O)O1
7.982966661,0,CC(C)C1(CCc2ccc(O)cc2)CC(=O)C(Sc2cc(C)c(OS(=O)(=O)c3ccccc3)cc2C(C)(C)C)C(=O)O1
4.354426619,0.075514229,O=CCCc1sc(CCC(=O)CSCCCc2ccccc2)nc1CCc1ccccc1
5.552841969,,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)CCCOc1ccc2ccc(OCCCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)OC)cc2c1)C(=O)N[C@@H]([C@@H](C)O)C(N)=O
4.096910013,,CCC1=Nc2cc(ccc2Sc2ccc(Cl)cc12)C(=O)NCc1ccco1
4.970786988,0.119826796,Oc1ccc(cc1)N=Nc1c(O)ccc2ccccc12
8.13076828,,CNC(=O)c1c(oc2cc(N3CC(=O)NC3=O)c(cc12)-c1ccc2OCn3c(cc4c(F)cccc34)-c2n1)-c1ccc(F)cc1
6.285000033,,CCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1)C(=O)NCC(C)C
5.452225295,,COC1=C(Br)C(=O)c2ncccc2C1=O
5.33003263,0,CC(C)(C)OC(=O)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1
8.823908741,,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](CSc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1
5.760700521,,Fc1cccc(c1)C(=O)Nc1ccc(cc1)C(=O)OCC(=O)c1ccc(Cl)cc1
8.823908741,,CC(C)CN(C(CO)CCCCNC(=O)[C@@H](NC(C)=O)C(c1ccccc1)c1ccccc1)S(=O)(=O)c1ccc(N)cc1
6.193820026,,CC(C)(C)[C@H](NC(=O)OC1CCCC1)C(=O)N1CN(C[C@H]1C(=O)N[C@@]1(C[C@H]1C=C)C(=O)NS(=O)(=O)C1CC1)C(=O)Nc1ccccc1
5.522878745,,COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)CCCOc1cccc(OCCCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)OC)n1)C(C)C)C(C)C
7.30980392,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2OCn3c(c(Cl)c4ccccc34)-c2n1)-c1ccc(F)cc1
5.853871964,,CC(C)(C)NC(=O)[C@@H]1C[C@@H](CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CCc1ccccc1)OCc1ccncc1
6.200659451,,CC(C)[C@H](NC(=O)c1cnccn1)C(=O)N[C@H](C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CC(F)F)C(=O)C(=O)N[C@@H](C)c1ccccc1)C(C)(C)C
6.305394801,,CC[C@@H](C)[C@H](NC(=O)[C@@H](CC(C)C)[C@@H](O)[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)COc1cccc2ccccc12)C(=O)NCc1ccccn1
7.802995272,,CC[C@@H](C)[C@H](NC(=O)[C@H](CC(C)C)[C@@H](O)[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)COc1cccc2ccccc12)C(=O)NCc1ccccn1
7.98940535,0.866424502,CCC(CC)NC(=O)C[C@@H](C(=O)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccc2ccccc2n1)C(C)C)C(C)(C)C
8.886056648,,CC(C)c1nc(CN(C)C(=O)NCCC(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)cs1
5.377578726,,Cc1ccc(cc1)C1CC(=NN1C(=O)CCl)c1cccs1
5.27572413,,CCCC1CCCCCCc2c(O)c(C(C3CC3)c3ccccc3)c(=O)oc12
8.698970004,0,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CS(=O)(=O)c1ccc(F)cc1)NS(C)(=O)=O
4.262019205,0.233499659,Oc1c(\C=C2\NC(=S)NC2=O)cccc1[N+]([O-])=O
9.769551079,,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(CO)cc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12
5.785156152,,Oc1ccccc1-c1nc(C=Cc2ccc(F)cc2)no1
8.728855682,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1cnc2CCn3c(cc4c(F)cccc34)-c2n1)-c1ccc(F)cc1
5.39653084,,Brc1ccc(cc1)C(=O)Cn1nnc2ccccc12
4.503723241,0.712372239,Nc1c(C#N)c2nc3ccccc3nc2n1-c1ccccc1N
8.744727495,,O[C@@H](C[C@]1(Cc2ccccc2)CCN([C@@H]2CS(=O)(=O)Cc3ccccc23)C1=O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1
8.721246399,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2OCn3c(cc4ccc(cc34)C#N)-c2n1)-c1ccc(F)cc1
4.943095149,,CCCOc1ccc2c3CCCc3c(=O)oc2c1OCCC
5,,OC[C@H]1C[C@@H](O[C@@H]1COP([O-])(=O)OP([O-])(=O)OP(O)([O-])=O)n1ccc(=O)[nH]c1=O
7.657577319,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2OCn3c(cc4c(F)cccc34)-c2n1)-n1cccn1
4.874948647,0.059773125,Fc1ccccc1SCc1nnc(o1)-c1ccccc1Br
5.956244873,,CC(C)c1ccccc1SC1C(=O)CC(CCC(=O)N2CCNCC2)(OC1=O)c1ccccc1
9.698970004,,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(OCC[N+]2(O)CCOCC2)cc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12
5.346787486,0,CC(C)c1ccc(cc1C)-n1c(O)cc2ccccc2c1=O
8.677780705,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2OCn3c(cc4c(F)cncc34)-c2n1)-c1ccc(F)cc1
4.464602544,0.113918573,COc1ccc(cc1)-c1csc(NC(=O)c2ccco2)n1
8.124938737,,COc1cc(ccc1N)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
4.89110016,0.002389838,[O-][N+](=O)c1ccc(s1)C(=O)OCC(=O)NCc1ccccc1
5.22184875,,CC(C)[C@H](NC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1cscn1)C(=O)NC(C)C(=O)C(F)(F)F
8.480628964,0.696131164,Cc1ccccc1CNC(=O)[C@H]1N(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@@H]2[C@H](O)COc3ccccc23)CSC1(C)C
7.795880017,,CC(C)(CO)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)CO
4.428291168,,Clc1ccc(cc1)-c1nnc(CSc2nnc(-c3cccs3)n2Cc2ccccc2)o1
